muni_code;muni_name;uf_code;uf_acr;tipo_regiao;bioma;altitude;koppen;pop22
1301605;Fonte Boa;13;AM;n„o metropolitana;amazonia;60,73;Af;27692
1301654;Guajar√°;13;AM;n„o metropolitana;amazonia;211,38;Af;13809
1301704;Humait√°;13;AM;n„o metropolitana;amazonia;71,92;Am;59504
1301803;Ipixuna;13;AM;n„o metropolitana;amazonia;191,5;Af;24387
1301852;Iranduba;13;AM;metropolitana;amazonia;45,99;Af;59767
1301902;Itacoatiara;13;AM;metropolitana;amazonia;35,97;Af;103826
1301951;Itamarati;13;AM;n„o metropolitana;amazonia;138,89;Af;10783
1302009;Itapiranga;13;AM;metropolitana;amazonia;80,5;Af;10183
1302108;Japur√°;13;AM;n„o metropolitana;amazonia;107,63;Af;9281
1302207;Juru√°;13;AM;n„o metropolitana;amazonia;78,1;Af;10501
1302306;Juta√≠;13;AM;n„o metropolitana;amazonia;123,74;Af;25048
1302405;L√°brea;13;AM;n„o metropolitana;amazonia;122,89;Am;47003
1302504;Manacapuru;13;AM;metropolitana;amazonia;33,69;Af;102736
1302553;Manaquiri;13;AM;metropolitana;amazonia;35,23;Af;17333
1302603;Manaus;13;AM;metropolitana;amazonia;66,97;Af;2054731
1302702;Manicor√©;13;AM;n„o metropolitana;amazonia;71,65;Am;59225
1302801;Mara√£;13;AM;n„o metropolitana;amazonia;51,36;Af;15706
1302900;Mau√©s;13;AM;n„o metropolitana;amazonia;101,45;Af;61167
1303007;Nhamund√°;13;AM;n„o metropolitana;amazonia;104,95;Af;20249
1303106;Nova Olinda Do Norte;13;AM;n„o metropolitana;amazonia;37,73;Af;27088
1303205;Novo Air√£o;13;AM;metropolitana;amazonia;57,76;Af;15819
1303304;Novo Aripuan√£;13;AM;n„o metropolitana;amazonia;87,97;Am;24251
1303403;Parintins;13;AM;n„o metropolitana;amazonia;25,22;Af;96251
1303502;Pauini;13;AM;n„o metropolitana;amazonia;161,94;Af;20351
1303536;Presidente Figueiredo;13;AM;metropolitana;amazonia;98,07;Af;30762
1303569;Rio Preto Da Eva;13;AM;metropolitana;amazonia;92,65;Af;24807
1303601;Santa Isabel Do Rio Negro;13;AM;n„o metropolitana;amazonia;124,36;Af;14305
1303700;Santo Ant√¥nio Do I√ß√°;13;AM;n„o metropolitana;amazonia;94,86;Af;28233
1303809;S√£o Gabriel Da Cachoeira;13;AM;n„o metropolitana;amazonia;116,7;Af;51921
1303908;S√£o Paulo De Oliven√ßa;13;AM;n„o metropolitana;amazonia;126,81;Af;32727
1303957;S√£o Sebasti√£o Do Uatum√£;13;AM;n„o metropolitana;amazonia;94,09;Af;11697
1304005;Silves;13;AM;metropolitana;amazonia;60,65;Af;11572
1304062;Tabatinga;13;AM;n„o metropolitana;amazonia;97,02;Af;66837
1304104;Tapau√°;13;AM;n„o metropolitana;amazonia;85,84;Af;21914
1304203;Tef√©;13;AM;n„o metropolitana;amazonia;86,29;Af;74142
1304237;Tonantins;13;AM;n„o metropolitana;amazonia;88,05;Af;20180
1304260;Uarini;13;AM;n„o metropolitana;amazonia;70,76;Af;14597
1304302;Urucar√°;13;AM;n„o metropolitana;amazonia;131,71;Af;18582
1304401;Urucurituba;13;AM;n„o metropolitana;amazonia;13;Af;24017
1400027;Amajari;14;RR;n„o metropolitana;amazonia;396,94;Am;16994
1400050;Alto Alegre;14;RR;metropolitana;amazonia;445,62;Am;23582
1400100;Boa Vista;14;RR;metropolitana;amazonia;87,63;Am;408157
1400159;Bonfim;14;RR;metropolitana;amazonia;125,7;Am;16169
1400175;Cant√°;14;RR;metropolitana;amazonia;146,81;Am;18030
1400209;Caracara√≠;14;RR;n„o metropolitana;amazonia;107,84;Af;20780
1400233;Caroebe;14;RR;n„o metropolitana;amazonia;219,43;Af;10555
1400282;Iracema;14;RR;n„o metropolitana;amazonia;313,08;Am;11000
1400308;Mucaja√≠;14;RR;metropolitana;amazonia;217,67;Am;17058
1400407;Normandia;14;RR;n„o metropolitana;amazonia;179,46;Am;15264
1400456;Pacaraima;14;RR;n„o metropolitana;amazonia;349,74;Am;19317
1400472;Rorain√≥polis;14;RR;n„o metropolitana;amazonia;64,26;Af;29932
1400506;S√£o Jo√£o Da Baliza;14;RR;n„o metropolitana;amazonia;147,2;Af;8011
1400605;S√£o Luiz;14;RR;n„o metropolitana;amazonia;121,64;Af;6192
1400704;Uiramut√£;14;RR;n„o metropolitana;amazonia;759,87;Am;13764
1500107;Abaetetuba;15;PA;n„o metropolitana;amazonia;13,29;Af;158042
1500131;Abel Figueiredo;15;PA;n„o metropolitana;amazonia;212,29;Aw;6119
1500206;Acar√°;15;PA;n„o metropolitana;amazonia;34,87;Af;63268
1500305;Afu√°;15;PA;n„o metropolitana;amazonia;11,92;Am;38020
1500347;√Ågua Azul Do Norte;15;PA;n„o metropolitana;amazonia;313,6;Am;16672
1500404;Alenquer;15;PA;n„o metropolitana;amazonia;316,49;Am;86096
1500503;Almeirim;15;PA;n„o metropolitana;amazonia;271,02;Am;38843
1500602;Altamira;15;PA;n„o metropolitana;amazonia;266,33;Am;135067
1500701;Anaj√°s;15;PA;n„o metropolitana;amazonia;19,92;Am;34065
1500800;Ananindeua;15;PA;metropolitana;amazonia;15,77;Af;515745
1500859;Anapu;15;PA;n„o metropolitana;amazonia;144,96;Am;33566
1500909;Augusto Corr√™a;15;PA;n„o metropolitana;amazonia;26,43;Am;43691
1500958;Aurora Do Par√°;15;PA;n„o metropolitana;amazonia;47,52;Am;32772
1501006;Aveiro;15;PA;n„o metropolitana;amazonia;97,51;Af;18343
1501105;Bagre;15;PA;n„o metropolitana;amazonia;30,93;Af;35265
1501204;Bai√£o;15;PA;n„o metropolitana;amazonia;40,53;Am;51844
1501253;Bannach;15;PA;n„o metropolitana;amazonia;420,97;Am;3730
1501303;Barcarena;15;PA;n„o metropolitana;amazonia;13,55;Af;126733
1501402;Bel√©m;15;PA;metropolitana;amazonia;8,21;Am;1367336
1501451;Belterra;15;PA;n„o metropolitana;amazonia;129,83;Am;18060
1501501;Benevides;15;PA;metropolitana;amazonia;24,53;Af;56152
1501576;Bom Jesus Do Tocantins;15;PA;n„o metropolitana;amazonia;155,19;Aw;14511
1501600;Bonito;15;PA;n„o metropolitana;amazonia;53,59;Am;12892
1501709;Bragan√ßa;15;PA;n„o metropolitana;amazonia;39,13;Am;121793
1501725;Brasil Novo;15;PA;n„o metropolitana;amazonia;161,73;Am;30214
1501758;Brejo Grande Do Araguaia;15;PA;n„o metropolitana;amazonia;170,68;Aw;6791
1501782;Breu Branco;15;PA;n„o metropolitana;amazonia;80,19;Am;40157
1501808;Breves;15;PA;n„o metropolitana;amazonia;18,54;Af;114628
1501907;Bujaru;15;PA;n„o metropolitana;amazonia;30,73;Af;27049
1501956;Cachoeira Do Piri√°;15;PA;n„o metropolitana;amazonia;53,36;Am;26510
1502004;Cachoeira Do Arari;15;PA;n„o metropolitana;amazonia;5,62;Am;22950
1502103;Camet√°;15;PA;n„o metropolitana;amazonia;14,32;Af;134734
1502152;Cana√£ Dos Caraj√°s;15;PA;n„o metropolitana;amazonia;356,43;Am;75433
1502202;Capanema;15;PA;n„o metropolitana;amazonia;33,62;Am;70321
1502301;Capit√£o Po√ßo;15;PA;n„o metropolitana;amazonia;74,23;Am;56331
1502400;Castanhal;15;PA;metropolitana;amazonia;38,74;Am;200003
1502509;Chaves;15;PA;n„o metropolitana;amazonia;7,81;Am;20630
1502608;Colares;15;PA;n„o metropolitana;amazonia;7,28;Am;11923
1502707;Concei√ß√£o Do Araguaia;15;PA;n„o metropolitana;amazonia;200,42;Aw;44765
1502756;Conc√≥rdia Do Par√°;15;PA;n„o metropolitana;amazonia;41,38;Af;26869
1502764;Cumaru Do Norte;15;PA;n„o metropolitana;amazonia;356,77;Am;12397
1502772;Curion√≥polis;15;PA;n„o metropolitana;amazonia;254,67;Am;19929
1502806;Curralinho;15;PA;n„o metropolitana;amazonia;18,13;Af;38060
1502855;Curu√°;15;PA;n„o metropolitana;amazonia;18,58;Am;14126
1502905;Curu√ß√°;15;PA;n„o metropolitana;amazonia;20,54;Am;44493
1502939;Dom Eliseu;15;PA;n„o metropolitana;amazonia;202,8;Aw;58444
1502954;Eldorado Do Caraj√°s;15;PA;n„o metropolitana;amazonia;152,43;Am;30264
1503002;Faro;15;PA;n„o metropolitana;amazonia;130,55;Af;8728
1503044;Floresta Do Araguaia;15;PA;n„o metropolitana;amazonia;188,68;Aw;17896
1503077;Garraf√£o Do Norte;15;PA;n„o metropolitana;amazonia;81,84;Am;24716
1503093;Goian√©sia Do Par√°;15;PA;n„o metropolitana;amazonia;109,41;Am;23806
1503101;Gurup√°;15;PA;n„o metropolitana;amazonia;18,85;Am;31945
1503200;Igarap√©-A√ßu;15;PA;n„o metropolitana;amazonia;39,23;Am;35788
1503309;Igarap√©-Miri;15;PA;n„o metropolitana;amazonia;14,75;Af;66369
1503408;Inhangapi;15;PA;n„o metropolitana;amazonia;23,49;Am;10334
1503457;Ipixuna Do Par√°;15;PA;n„o metropolitana;amazonia;68,67;Am;29116
1503507;Irituia;15;PA;n„o metropolitana;amazonia;38,35;Am;30627
1503606;Itaituba;15;PA;n„o metropolitana;amazonia;202,82;Am;137170
1503705;Itupiranga;15;PA;n„o metropolitana;amazonia;158,83;Am;53873
1503754;Jacareacanga;15;PA;n„o metropolitana;amazonia;218,46;Am;24742
1503804;Jacund√°;15;PA;n„o metropolitana;amazonia;103,85;Am;36184
1503903;Juruti;15;PA;n„o metropolitana;amazonia;62,04;Am;57837
1504000;Limoeiro Do Ajuru;15;PA;n„o metropolitana;amazonia;10,74;Af;29617
1504059;M√£e Do Rio;15;PA;n„o metropolitana;amazonia;48,24;Am;34566
1504109;Magalh√£es Barata;15;PA;n„o metropolitana;amazonia;24,3;Am;8090
1504208;Marab√°;15;PA;metropolitana;amazonia;202,81;Am;271321
1504307;Maracan√£;15;PA;n„o metropolitana;amazonia;21,09;Am;25929
1504406;Marapanim;15;PA;n„o metropolitana;amazonia;22,97;Am;30867
1504422;Marituba;15;PA;metropolitana;amazonia;18,74;Af;123890
1504455;Medicil√¢ndia;15;PA;n„o metropolitana;amazonia;166,02;Am;26438
1504505;Melga√ßo;15;PA;n„o metropolitana;amazonia;24,69;Af;26770
1504604;Mocajuba;15;PA;n„o metropolitana;amazonia;22,41;Af;27265
1504703;Moju;15;PA;n„o metropolitana;amazonia;45,17;Af;81364
1504752;Moju√≠ Dos Campos;15;PA;n„o metropolitana;amazonia;125;Af;22845
1504802;Monte Alegre;15;PA;n„o metropolitana;amazonia;265,69;Am;59890
1504901;Muan√°;15;PA;n„o metropolitana;amazonia;10,98;Af;60117
1504950;Nova Esperan√ßa Do Piri√°;15;PA;n„o metropolitana;amazonia;97,34;Am;21132
1504976;Nova Ipixuna;15;PA;n„o metropolitana;amazonia;107,2;Aw;13318
1505007;Nova Timboteua;15;PA;n„o metropolitana;amazonia;34,55;Am;12737
1505031;Novo Progresso;15;PA;n„o metropolitana;amazonia;337,02;Am;33636
1505064;Novo Repartimento;15;PA;n„o metropolitana;amazonia;153,68;Am;60438
1505106;√ìbidos;15;PA;n„o metropolitana;amazonia;259,62;Am;58121
1505205;Oeiras Do Par√°;15;PA;n„o metropolitana;amazonia;23,84;Af;33886
1505304;Oriximin√°;15;PA;n„o metropolitana;amazonia;230,51;Af;76140
1505403;Our√©m;15;PA;n„o metropolitana;amazonia;56,98;Am;17836
1505437;Ouril√¢ndia Do Norte;15;PA;n„o metropolitana;amazonia;361,53;Am;26570
1505486;Pacaj√°;15;PA;n„o metropolitana;amazonia;115,17;Am;43527
1505494;Palestina Do Par√°;15;PA;n„o metropolitana;amazonia;160,31;Aw;6872
1505502;Paragominas;15;PA;n„o metropolitana;amazonia;115,81;Am;104883
1505536;Parauapebas;15;PA;n„o metropolitana;amazonia;341,77;Am;271577
1505551;Pau D'arco;15;PA;n„o metropolitana;amazonia;265,31;Am;6772
1505601;Peixe-Boi;15;PA;n„o metropolitana;amazonia;29,71;Am;8315
1505635;Pi√ßarra;15;PA;n„o metropolitana;amazonia;178,97;Aw;12794
1505650;Placas;15;PA;n„o metropolitana;amazonia;201,28;Af;18602
1505700;Ponta De Pedras;15;PA;n„o metropolitana;amazonia;7,28;Am;24913
1505809;Portel;15;PA;n„o metropolitana;amazonia;52,81;Af;67288
1505908;Porto De Moz;15;PA;n„o metropolitana;amazonia;55,24;Am;40709
1506005;Prainha;15;PA;n„o metropolitana;amazonia;102,02;Am;35655
1506104;Primavera;15;PA;n„o metropolitana;amazonia;26,58;Am;10700
1506112;Quatipuru;15;PA;n„o metropolitana;amazonia;13,1;Am;11534
1506138;Reden√ß√£o;15;PA;n„o metropolitana;amazonia;251,51;Am;91227
1506161;Rio Maria;15;PA;n„o metropolitana;amazonia;240,35;Am;17965
1506187;Rondon Do Par√°;15;PA;n„o metropolitana;amazonia;203,37;Aw;35182
1506195;Rur√≥polis;15;PA;n„o metropolitana;amazonia;190,51;Af;41975
1506203;Salin√≥polis;15;PA;n„o metropolitana;amazonia;17,49;Am;44451
1506302;Salvaterra;15;PA;n„o metropolitana;amazonia;6,57;Am;24701
1506351;Santa B√°rbara Do Par√°;15;PA;metropolitana;amazonia;23,31;Am;21089
1506401;Santa Cruz Do Arari;15;PA;n„o metropolitana;amazonia;5,3;Am;6820
1506500;Santa Izabel Do Par√°;15;PA;metropolitana;amazonia;29,02;Am;68963
1506559;Santa Luzia Do Par√°;15;PA;n„o metropolitana;amazonia;60,59;Am;20341
1506583;Santa Maria Das Barreiras;15;PA;n„o metropolitana;amazonia;234,3;Aw;17639
1506609;Santa Maria Do Par√°;15;PA;n„o metropolitana;amazonia;42,37;Am;24583
1506708;Santana Do Araguaia;15;PA;n„o metropolitana;amazonia;237,95;Aw;44526
1506807;Santar√©m;15;PA;metropolitana;amazonia;80,83;Am;351220
1506906;Santar√©m Novo;15;PA;n„o metropolitana;amazonia;28,97;Am;6116
1507003;Santo Ant√¥nio Do Tau√°;15;PA;n„o metropolitana;amazonia;23,63;Am;28282
1507102;S√£o Caetano De Odivelas;15;PA;n„o metropolitana;amazonia;14,93;Am;15226
1507151;S√£o Domingos Do Araguaia;15;PA;n„o metropolitana;amazonia;160,61;Aw;20970
1507201;S√£o Domingos Do Capim;15;PA;n„o metropolitana;amazonia;39,37;Am;30144
1507300;S√£o F√©lix Do Xingu;15;PA;n„o metropolitana;amazonia;287,95;Am;81161
1507409;S√£o Francisco Do Par√°;15;PA;n„o metropolitana;amazonia;41,54;Am;14912
1507458;S√£o Geraldo Do Araguaia;15;PA;n„o metropolitana;amazonia;189,49;Aw;24243
1507466;S√£o Jo√£o Da Ponta;15;PA;n„o metropolitana;amazonia;25,45;Am;4264
1507474;S√£o Jo√£o De Pirabas;15;PA;n„o metropolitana;amazonia;20,45;Am;20593
1507508;S√£o Jo√£o Do Araguaia;15;PA;n„o metropolitana;amazonia;125,93;Aw;13446
1507607;S√£o Miguel Do Guam√°;15;PA;n„o metropolitana;amazonia;30,52;Am;52810
1507706;S√£o Sebasti√£o Da Boa Vista;15;PA;n„o metropolitana;amazonia;17,55;Af;31336
1507755;Sapucaia;15;PA;n„o metropolitana;amazonia;202,2;Am;5295
1507805;Senador Jos√© Porf√≠rio;15;PA;n„o metropolitana;amazonia;169,41;Am;22651
1507904;Soure;15;PA;n„o metropolitana;amazonia;3,97;Am;24183
1507953;Tail√¢ndia;15;PA;n„o metropolitana;amazonia;59,97;Am;84206
1507961;Terra Alta;15;PA;n„o metropolitana;amazonia;36,7;Am;10404
1507979;Terra Santa;15;PA;n„o metropolitana;amazonia;44,71;Am;18804
1508001;Tom√©-A√ßu;15;PA;n„o metropolitana;amazonia;54,38;Af;76055
1508035;Tracuateua;15;PA;n„o metropolitana;amazonia;25;Am;28015
1508050;Trair√£o;15;PA;n„o metropolitana;amazonia;169,96;Af;18924
1508084;Tucum√£;15;PA;n„o metropolitana;amazonia;244,83;Am;34812
1508100;Tucuru√≠;15;PA;n„o metropolitana;amazonia;102,65;Am;90232
1508126;Ulian√≥polis;15;PA;n„o metropolitana;amazonia;154,7;Aw;56562
1508159;Uruar√°;15;PA;n„o metropolitana;amazonia;198,48;Af;48511
1508209;Vigia;15;PA;n„o metropolitana;amazonia;16,94;Am;49096
1508308;Viseu;15;PA;n„o metropolitana;amazonia;36,62;Am;58095
1508357;Vit√≥ria Do Xingu;15;PA;n„o metropolitana;amazonia;93,31;Am;15104
1508407;Xinguara;15;PA;n„o metropolitana;amazonia;226,83;Am;56127
1600055;Serra Do Navio;16;AP;n„o metropolitana;amazonia;175,51;Am;4744
1600105;Amap√°;16;AP;n„o metropolitana;amazonia;32,98;Am;7944
1600154;Pedra Branca Do Amapari;16;AP;n„o metropolitana;amazonia;197,59;Am;12365
1600204;Cal√ßoene;16;AP;n„o metropolitana;amazonia;95,17;Am;10613
1600212;Cutias;16;AP;n„o metropolitana;amazonia;11,38;Am;4388
1600238;Ferreira Gomes;16;AP;n„o metropolitana;amazonia;98,46;Am;6689
1600253;Itaubal;16;AP;n„o metropolitana;amazonia;11,97;Am;5477
1600279;Laranjal Do Jari;16;AP;n„o metropolitana;amazonia;262,66;Am;35038
1600303;Macap√°;16;AP;metropolitana;amazonia;16,71;Am;478448
1600402;Mazag√£o;16;AP;n„o metropolitana;amazonia;113,18;Am;22105
1600501;Oiapoque;16;AP;n„o metropolitana;amazonia;103,18;Am;27778
1600535;Porto Grande;16;AP;n„o metropolitana;amazonia;108,91;Am;17923
1600550;Pracu√∫ba;16;AP;n„o metropolitana;amazonia;100,62;Am;3803
1600600;Santana;16;AP;metropolitana;amazonia;24,21;Am;114995
1600709;Tartarugalzinho;16;AP;n„o metropolitana;amazonia;61,16;Am;10511
1600808;Vit√≥ria Do Jari;16;AP;n„o metropolitana;amazonia;42,23;Am;11447
1700251;Abreul√¢ndia;17;TO;n„o metropolitana;cerrado;226,69;Aw;2463
1700301;Aguiarn√≥polis;17;TO;n„o metropolitana;cerrado;218,41;Aw;4787
1700350;Alian√ßa Do Tocantins;17;TO;n„o metropolitana;cerrado;274,66;Aw;4932
1700400;Almas;17;TO;n„o metropolitana;cerrado;462,3;Aw;9044
1700707;Alvorada;17;TO;n„o metropolitana;cerrado;269,73;Aw;8821
1701002;Anan√°s;17;TO;n„o metropolitana;amazonia;175,77;Aw;10368
1701051;Angico;17;TO;n„o metropolitana;cerrado;296,39;Aw;3062
1701101;Aparecida Do Rio Negro;17;TO;metropolitana;cerrado;379,23;Aw;4965
1701309;Aragominas;17;TO;n„o metropolitana;amazonia;220,28;Aw;6914
1701903;Araguacema;17;TO;n„o metropolitana;cerrado;194,6;Aw;5913
1702000;Aragua√ßu;17;TO;n„o metropolitana;cerrado;268,85;Aw;8666
1702109;Aragua√≠na;17;TO;metropolitana;amazonia;239,27;Aw;186867
1702158;Araguan√£;17;TO;n„o metropolitana;amazonia;194,39;Aw;4316
1702208;Araguatins;17;TO;n„o metropolitana;cerrado;152,34;Aw;31719
1702307;Arapoema;17;TO;n„o metropolitana;amazonia;190,96;Aw;5443
1702406;Arraias;17;TO;n„o metropolitana;cerrado;484,43;Aw;10253
1702554;Augustin√≥polis;17;TO;n„o metropolitana;amazonia;157,88;Aw;17471
1702703;Aurora Do Tocantins;17;TO;n„o metropolitana;cerrado;530,04;Aw;3338
1702901;Axix√° Do Tocantins;17;TO;n„o metropolitana;cerrado;232,97;Aw;10267
1703008;Baba√ßul√¢ndia;17;TO;n„o metropolitana;cerrado;249,48;Aw;8218
1703057;Bandeirantes Do Tocantins;17;TO;n„o metropolitana;amazonia;283,55;Aw;3548
1703073;Barra Do Ouro;17;TO;n„o metropolitana;cerrado;204,13;Aw;4643
1703107;Barrol√¢ndia;17;TO;metropolitana;cerrado;363,77;Aw;4875
1703206;Bernardo Say√£o;17;TO;n„o metropolitana;amazonia;190,72;Aw;4217
1703305;Bom Jesus Do Tocantins;17;TO;n„o metropolitana;cerrado;260,91;Aw;4087
1703602;Brasil√¢ndia Do Tocantins;17;TO;n„o metropolitana;cerrado;264,51;Aw;1947
1703701;Brejinho De Nazar√©;17;TO;metropolitana;cerrado;278,92;Aw;4753
1703800;Buriti Do Tocantins;17;TO;n„o metropolitana;amazonia;131,59;Aw;10346
1703826;Cachoeirinha;17;TO;n„o metropolitana;cerrado;244,52;Aw;1964
1703842;Campos Lindos;17;TO;n„o metropolitana;cerrado;369,34;Aw;8661
1703867;Cariri Do Tocantins;17;TO;n„o metropolitana;cerrado;282,18;Aw;3555
1703883;Carmol√¢ndia;17;TO;n„o metropolitana;amazonia;240,68;Aw;2203
1703891;Carrasco Bonito;17;TO;n„o metropolitana;amazonia;128,18;Aw;3343
1703909;Caseara;17;TO;n„o metropolitana;cerrado;188,26;Aw;4764
1704105;Centen√°rio;17;TO;n„o metropolitana;cerrado;285,01;Aw;2133
1704600;Chapada De Areia;17;TO;n„o metropolitana;cerrado;252,08;Aw;1358
1705102;Chapada Da Natividade;17;TO;n„o metropolitana;cerrado;345,71;Aw;3118
1705508;Colinas Do Tocantins;17;TO;n„o metropolitana;cerrado;303,17;Aw;33967
1705557;Combinado;17;TO;n„o metropolitana;cerrado;522,43;Aw;4751
1705607;Concei√ß√£o Do Tocantins;17;TO;n„o metropolitana;cerrado;360,9;Aw;3891
1706001;Couto Magalh√£es;17;TO;n„o metropolitana;cerrado;193,45;Aw;5254
1706100;Cristal√¢ndia;17;TO;n„o metropolitana;cerrado;244,65;Aw;6331
1706258;Crix√°s Do Tocantins;17;TO;n„o metropolitana;cerrado;262,73;Aw;1411
1706506;Darcin√≥polis;17;TO;n„o metropolitana;cerrado;294;Aw;6357
1707009;Dian√≥polis;17;TO;n„o metropolitana;cerrado;531,04;Aw;17658
1707108;Divin√≥polis Do Tocantins;17;TO;n„o metropolitana;cerrado;225,65;Aw;7065
1707207;Dois Irm√£os Do Tocantins;17;TO;n„o metropolitana;cerrado;265,77;Aw;6735
1707306;Duer√©;17;TO;n„o metropolitana;cerrado;243,55;Aw;4284
1707405;Esperantina;17;TO;n„o metropolitana;amazonia;102,2;Aw;7510
1707553;F√°tima;17;TO;metropolitana;cerrado;314,61;Aw;3445
1707652;Figueir√≥polis;17;TO;n„o metropolitana;cerrado;261,12;Aw;5185
1707702;Filad√©lfia;17;TO;n„o metropolitana;cerrado;218,08;Aw;10590
1708205;Formoso Do Araguaia;17;TO;n„o metropolitana;cerrado;205,39;Aw;20471
1708254;Fortaleza Do Taboc√£o;17;TO;n„o metropolitana;cerrado;310,86;Aw;3458
1708304;Goianorte;17;TO;n„o metropolitana;cerrado;248,31;Aw;4779
1709005;Goiatins;17;TO;n„o metropolitana;cerrado;259,42;Aw;12798
1709302;Guara√≠;17;TO;n„o metropolitana;cerrado;303,46;Aw;26444
1709500;Gurupi;17;TO;n„o metropolitana;cerrado;284,27;Aw;83817
1709807;Ipueiras;17;TO;metropolitana;cerrado;289;Aw;1597
1710508;Itacaj√°;17;TO;n„o metropolitana;cerrado;267,61;Aw;6780
1710706;Itaguatins;17;TO;n„o metropolitana;cerrado;210,73;Aw;5187
1710904;Itapiratins;17;TO;n„o metropolitana;cerrado;224,13;Aw;3936
1711100;Itapor√£ Do Tocantins;17;TO;n„o metropolitana;amazonia;316,24;Aw;2407
1711506;Ja√∫ Do Tocantins;17;TO;n„o metropolitana;cerrado;383,14;Aw;3475
1711803;Juarina;17;TO;n„o metropolitana;cerrado;184,98;Aw;2240
1711902;Lagoa Da Confus√£o;17;TO;n„o metropolitana;cerrado;187,22;Aw;16117
1711951;Lagoa Do Tocantins;17;TO;n„o metropolitana;cerrado;328,52;Aw;3501
1712009;Lajeado;17;TO;metropolitana;cerrado;418,91;Aw;3652
1712157;Lavandeira;17;TO;n„o metropolitana;cerrado;559,72;Aw;1625
1712405;Lizarda;17;TO;n„o metropolitana;cerrado;365,52;Aw;2994
1712454;Luzin√≥polis;17;TO;n„o metropolitana;cerrado;245,64;Aw;2989
1712504;Marian√≥polis Do Tocantins;17;TO;n„o metropolitana;cerrado;196,82;Aw;4460
1712702;Mateiros;17;TO;n„o metropolitana;cerrado;582,57;Aw;2076
1712801;Mauril√¢ndia Do Tocantins;17;TO;n„o metropolitana;cerrado;203,83;Aw;3234
1713205;Miracema Do Tocantins;17;TO;metropolitana;cerrado;276,6;Aw;19561
1713304;Miranorte;17;TO;metropolitana;cerrado;335,58;Aw;13027
1713601;Monte Do Carmo;17;TO;metropolitana;cerrado;403,97;Aw;5874
1713700;Monte Santo Do Tocantins;17;TO;n„o metropolitana;cerrado;285,04;Aw;2290
1713809;Palmeiras Do Tocantins;17;TO;n„o metropolitana;cerrado;248,77;Aw;5359
1713957;Muricil√¢ndia;17;TO;n„o metropolitana;amazonia;190,7;Aw;3722
1714203;Natividade;17;TO;n„o metropolitana;cerrado;382,58;Aw;8643
1714302;Nazar√©;17;TO;n„o metropolitana;cerrado;265,28;Aw;4664
1714880;Nova Olinda;17;TO;n„o metropolitana;cerrado;268,42;Aw;10353
1715002;Nova Rosal√¢ndia;17;TO;n„o metropolitana;cerrado;312,87;Aw;3334
1715101;Novo Acordo;17;TO;n„o metropolitana;cerrado;312,26;Aw;3828
1715150;Novo Alegre;17;TO;n„o metropolitana;cerrado;584,14;Aw;1845
1715259;Novo Jardim;17;TO;n„o metropolitana;cerrado;626,48;Aw;2235
1715507;Oliveira De F√°tima;17;TO;metropolitana;cerrado;310,81;Aw;1172
1715705;Palmeirante;17;TO;n„o metropolitana;cerrado;219,72;Aw;4947
1715754;Palmeir√≥polis;17;TO;n„o metropolitana;cerrado;456,07;Aw;7262
1716109;Para√≠so Do Tocantins;17;TO;metropolitana;cerrado;333,33;Aw;51494
1716208;Paran√£;17;TO;n„o metropolitana;cerrado;404,86;Aw;10492
1716307;Pau D'arco;17;TO;n„o metropolitana;amazonia;212,13;Aw;4017
1716505;Pedro Afonso;17;TO;n„o metropolitana;cerrado;262,09;Aw;14675
1716604;Peixe;17;TO;n„o metropolitana;cerrado;271,04;Aw;9431
1716653;Pequizeiro;17;TO;n„o metropolitana;amazonia;224,26;Aw;4893
1716703;Colm√©ia;17;TO;n„o metropolitana;amazonia;330,97;Aw;8476
1717008;Pindorama Do Tocantins;17;TO;n„o metropolitana;cerrado;480,34;Aw;4128
1717206;Piraqu√™;17;TO;n„o metropolitana;amazonia;198,93;Aw;2278
1717503;Pium;17;TO;n„o metropolitana;cerrado;192,32;Aw;7132
1717800;Ponte Alta Do Bom Jesus;17;TO;n„o metropolitana;cerrado;504,72;Aw;4222
1717909;Ponte Alta Do Tocantins;17;TO;n„o metropolitana;cerrado;394,14;Aw;7284
1718006;Porto Alegre Do Tocantins;17;TO;n„o metropolitana;cerrado;451,95;Aw;2869
1718204;Porto Nacional;17;TO;metropolitana;cerrado;302,54;Aw;71101
1718303;Praia Norte;17;TO;n„o metropolitana;cerrado;154,36;Aw;8808
1718402;Presidente Kennedy;17;TO;n„o metropolitana;cerrado;283,02;Aw;2963
1718451;Pugmil;17;TO;metropolitana;cerrado;297,08;Aw;2185
1718501;Recursol√¢ndia;17;TO;n„o metropolitana;cerrado;346,23;Aw;3380
1718550;Riachinho;17;TO;n„o metropolitana;amazonia;174,21;Aw;3962
1718659;Rio Da Concei√ß√£o;17;TO;n„o metropolitana;cerrado;630,69;Aw;1747
1718709;Rio Dos Bois;17;TO;n„o metropolitana;cerrado;242,71;Aw;2737
1718758;Rio Sono;17;TO;n„o metropolitana;cerrado;289,6;Aw;5600
1718808;Sampaio;17;TO;n„o metropolitana;amazonia;122,27;Aw;4203
1718840;Sandol√¢ndia;17;TO;n„o metropolitana;cerrado;238,78;Aw;4631
1718865;Santa F√© Do Araguaia;17;TO;n„o metropolitana;amazonia;194,68;Aw;7919
